inventory_id,product_id,warehouse_id,stock_level,last_updated
626.0,5796.0,385.0,1349.0,2025-02-26
627.0,,373.0,,
628.0,3286.0,304.0,,2024-04-05
629.0,,371.0,2490.0,2024-05-14
630.0,2929.0,374.0,,2023-05-09
,,310.0,3372.0,
632.0,2892.0,317.0,1930.0,2021-12-05
633.0,3692.0,,2911.0,2023-09-10
,6032.0,356.0,1918.0,2025-07-18
635.0,2027.0,312.0,,
636.0,5727.0,384.0,2900.0,2024-02-28
637.0,3811.0,315.0,2901.0,2023-10-03
638.0,5520.0,391.0,2221.0,2021-09-11
639.0,6425.0,,1794.0,2022-12-22
640.0,2598.0,312.0,632.0,2023-10-04
641.0,,364.0,1461.0,2024-04-04
642.0,6097.0,330.0,2405.0,2023-06-10
643.0,5667.0,338.0,4516.0,2021-03-24
,,356.0,361.0,2021-04-21
645.0,3480.0,305.0,281.0,2024-11-12
646.0,2514.0,,1401.0,2021-12-29
647.0,3624.0,349.0,2151.0,
648.0,3030.0,344.0,2749.0,2025-05-03
649.0,3432.0,344.0,2298.0,
,3562.0,368.0,3104.0,2022-10-11
,2161.0,349.0,2599.0,
652.0,,378.0,,2023-06-19
653.0,4450.0,396.0,3721.0,2024-03-04
654.0,5646.0,311.0,4073.0,2025-10-06
655.0,3913.0,392.0,4987.0,2021-02-11
656.0,3773.0,,4793.0,2023-01-09
657.0,6007.0,306.0,4065.0,2025-07-02
658.0,6838.0,,1433.0,2021-03-14
659.0,6281.0,,4719.0,2022-01-21
660.0,3598.0,327.0,1139.0,2024-01-21
661.0,,,1744.0,2021-05-07
662.0,,384.0,3347.0,2022-04-11
663.0,6758.0,,,2024-09-06
,,339.0,4468.0,2023-05-22
665.0,,,1612.0,
666.0,2036.0,391.0,1611.0,2021-12-30
667.0,5504.0,,4595.0,2022-08-02
668.0,2434.0,335.0,971.0,2025-03-06
669.0,5590.0,310.0,3725.0,2023-07-16
,2744.0,356.0,4556.0,2022-03-26
671.0,2619.0,366.0,1032.0,2021-07-08
672.0,2124.0,337.0,2061.0,2025-06-25
,3472.0,379.0,3710.0,2022-08-24
674.0,,355.0,1774.0,2024-11-10
,6340.0,378.0,859.0,2024-07-16
676.0,3904.0,373.0,469.0,2021-08-27
677.0,6973.0,354.0,,2024-11-02
678.0,,320.0,126.0,2022-02-22
679.0,5660.0,394.0,4026.0,2022-05-14
680.0,4206.0,372.0,3762.0,2022-05-29
681.0,5942.0,393.0,3223.0,2023-06-06
682.0,5039.0,398.0,,2021-06-07
683.0,3497.0,348.0,,2022-03-26
684.0,6224.0,357.0,-81.0,2024-07-13
685.0,4958.0,370.0,1099.0,2025-02-05
686.0,6394.0,392.0,2997.0,2023-10-05
687.0,,356.0,2844.0,2025-12-23
,2481.0,,,2023-05-11
689.0,2097.0,320.0,,
690.0,6405.0,,1286.0,2021-05-01
691.0,6443.0,301.0,,
692.0,4834.0,368.0,3926.0,2021-12-14
693.0,6275.0,,632.0,2023-08-08
,4925.0,351.0,3092.0,2024-01-14
695.0,,381.0,3835.0,2024-07-30
696.0,5127.0,,4123.0,2024-03-15
697.0,6291.0,301.0,-35.0,2021-10-22
698.0,4495.0,306.0,,2024-11-04
699.0,5003.0,,3708.0,2022-08-09
700.0,5109.0,370.0,,2025-07-23
701.0,6634.0,320.0,13.0,2025-04-15
702.0,,,2504.0,2025-10-08
703.0,6739.0,368.0,3413.0,2022-01-24
704.0,6376.0,399.0,3280.0,2023-06-15
705.0,6550.0,313.0,379.0,2022-11-08
706.0,3996.0,398.0,202.0,2025-01-25
707.0,2148.0,370.0,3753.0,2022-01-24
,6646.0,325.0,766.0,
709.0,3023.0,350.0,4627.0,2025-07-10
710.0,,350.0,337.0,2023-10-24
711.0,,327.0,4411.0,2021-04-23
,3107.0,380.0,1842.0,2021-08-22
713.0,4190.0,368.0,412.0,
714.0,2077.0,,2211.0,2022-02-25
715.0,,317.0,4730.0,2022-05-06
716.0,4346.0,326.0,,2025-08-04
717.0,4839.0,387.0,69.0,2022-03-26
718.0,6340.0,352.0,2490.0,2022-01-12
719.0,,380.0,,2024-07-11
720.0,6108.0,,4898.0,2023-01-03
721.0,5227.0,,4399.0,2021-11-10
722.0,6918.0,339.0,2399.0,
,6064.0,,1514.0,2021-03-02
724.0,2889.0,356.0,2712.0,2025-10-17
725.0,6624.0,384.0,2280.0,2024-07-20
726.0,2693.0,,4603.0,2023-07-25
727.0,2400.0,359.0,373.0,2025-06-28
728.0,6596.0,318.0,4053.0,2023-08-13
,4937.0,364.0,2446.0,2021-04-08
730.0,,,493.0,
731.0,3328.0,320.0,566.0,2025-11-07
732.0,,315.0,886.0,2025-01-09
733.0,,373.0,,2022-02-19
734.0,3599.0,399.0,16.0,2025-05-09
735.0,,316.0,3929.0,2025-05-28
736.0,,311.0,,2023-12-02
737.0,5610.0,352.0,3613.0,2022-08-10
738.0,4217.0,378.0,656.0,2024-06-09
739.0,3041.0,336.0,4179.0,2025-08-16
740.0,6665.0,321.0,2796.0,2023-08-24
741.0,4017.0,303.0,3285.0,2022-01-28
742.0,2441.0,368.0,4171.0,
743.0,5376.0,,,2023-03-30
744.0,4172.0,313.0,,2023-04-13
745.0,5366.0,335.0,2887.0,2025-11-07
,6468.0,352.0,591.0,2021-12-08
747.0,5046.0,380.0,1299.0,2023-09-30
748.0,3138.0,356.0,,2021-11-18
749.0,,,531.0,2021-09-02
750.0,3589.0,,4090.0,2022-03-07
751.0,4218.0,390.0,3213.0,2024-11-16
,4145.0,339.0,,2023-12-17
753.0,5308.0,348.0,4342.0,
754.0,6610.0,311.0,4423.0,2022-12-21
755.0,5227.0,,2282.0,2024-09-06
756.0,4486.0,,1947.0,2025-04-16
757.0,4773.0,304.0,1008.0,2025-03-17
758.0,4073.0,,1193.0,2023-05-24
759.0,3157.0,376.0,4259.0,2023-03-25
760.0,6164.0,381.0,4730.0,
761.0,5291.0,346.0,4096.0,2025-10-30
762.0,6149.0,371.0,2595.0,2022-01-14
763.0,2906.0,366.0,,
764.0,4981.0,317.0,1429.0,
765.0,6407.0,355.0,485.0,2021-06-25
766.0,,356.0,4210.0,2024-08-30
767.0,2518.0,300.0,2431.0,2024-07-22
768.0,2293.0,341.0,4781.0,
769.0,5108.0,375.0,3632.0,
770.0,2472.0,,1339.0,2025-06-24
771.0,,337.0,4222.0,2025-09-06
772.0,5251.0,,3948.0,2023-10-22
773.0,,352.0,1290.0,2022-11-04
774.0,6951.0,305.0,,2023-01-22
775.0,4134.0,311.0,3935.0,2024-06-18
776.0,4057.0,,1107.0,2024-05-07
777.0,4225.0,,1766.0,2025-04-30
778.0,4037.0,380.0,1052.0,2022-08-22
779.0,6318.0,315.0,1782.0,2024-05-11
780.0,3385.0,348.0,211.0,2021-12-09
781.0,4592.0,394.0,2387.0,2022-09-19
782.0,4329.0,346.0,,2021-11-10
783.0,3568.0,301.0,4448.0,2024-04-10
784.0,3845.0,366.0,1315.0,2024-02-19
785.0,,,1826.0,2021-05-04
,5925.0,,2244.0,2023-01-18
787.0,4150.0,355.0,,2024-03-15
788.0,4338.0,322.0,2797.0,2023-03-27
789.0,5910.0,314.0,295.0,2023-06-23
790.0,,388.0,422.0,
791.0,2580.0,322.0,2590.0,2021-06-02
792.0,4896.0,349.0,2081.0,2023-06-14
793.0,5650.0,307.0,24.0,2024-03-12
,3753.0,347.0,1725.0,2024-03-23
795.0,,381.0,2532.0,2023-02-18
796.0,4032.0,,1558.0,2024-08-31
797.0,6900.0,305.0,699.0,2022-06-06
798.0,2343.0,329.0,4847.0,2025-12-11
799.0,,348.0,2325.0,2024-08-11
800.0,4930.0,396.0,1083.0,2021-03-26
801.0,,318.0,1991.0,2023-10-21
802.0,,,1282.0,2023-05-14
803.0,3643.0,301.0,-64.0,2022-06-15
804.0,2951.0,342.0,4746.0,2021-07-12
805.0,2948.0,328.0,2873.0,2025-11-02
806.0,,329.0,2611.0,2022-08-11
807.0,,395.0,,
808.0,,352.0,2925.0,2025-07-21
,5029.0,347.0,3450.0,2024-01-20
810.0,,305.0,3686.0,
811.0,6888.0,317.0,3207.0,2021-01-24
812.0,,327.0,3232.0,2021-11-18
813.0,5064.0,338.0,4009.0,2022-07-03
814.0,,362.0,2458.0,2025-09-20
815.0,2535.0,387.0,4144.0,2025-09-29
816.0,,322.0,1089.0,2024-11-11
817.0,4201.0,354.0,2541.0,2021-12-24
818.0,,343.0,685.0,2021-06-25
819.0,,347.0,2449.0,
820.0,6748.0,301.0,3479.0,2025-10-19
821.0,,317.0,1898.0,2023-02-23
,2400.0,346.0,2534.0,
823.0,6976.0,384.0,1677.0,
824.0,2333.0,313.0,1364.0,2025-06-22
825.0,2352.0,387.0,2024.0,2025-12-29
826.0,2691.0,322.0,163.0,2021-01-16
827.0,,342.0,1807.0,
828.0,5706.0,300.0,2843.0,2023-08-23
829.0,6930.0,354.0,3385.0,2025-12-01
830.0,5368.0,338.0,1251.0,
831.0,2210.0,332.0,4130.0,2024-09-14
832.0,,399.0,550.0,2021-04-24
833.0,6888.0,,30.0,2025-10-18
834.0,6875.0,398.0,,2021-06-04
835.0,5834.0,375.0,2765.0,2023-07-09
836.0,2396.0,,1178.0,2023-09-03
837.0,2756.0,339.0,645.0,2023-09-12
838.0,6035.0,311.0,3110.0,2024-04-09
839.0,,344.0,172.0,2024-04-13
840.0,6285.0,356.0,1235.0,2024-09-02
841.0,4654.0,390.0,4331.0,
842.0,,387.0,3567.0,2025-10-29
843.0,2493.0,309.0,1657.0,2022-11-27
,2797.0,304.0,1655.0,2024-11-25
845.0,,375.0,569.0,2024-05-07
846.0,,378.0,3263.0,2021-03-02
847.0,6568.0,,,2023-10-04
848.0,2377.0,371.0,2110.0,2022-05-10
849.0,,,2535.0,2021-11-21
850.0,3080.0,,2546.0,2022-10-29
851.0,5651.0,370.0,3347.0,2021-11-14
,5573.0,322.0,2483.0,2022-06-21
853.0,3109.0,304.0,207.0,2021-03-11
854.0,6214.0,316.0,4718.0,2025-04-27
855.0,2116.0,368.0,708.0,2022-05-22
,,307.0,1000.0,
857.0,6536.0,,4622.0,2024-04-23
,6134.0,357.0,1134.0,2023-12-12
859.0,3187.0,347.0,4222.0,2023-11-18
860.0,,359.0,4111.0,2025-08-02
861.0,,304.0,494.0,2022-06-09
862.0,4586.0,383.0,2863.0,2021-04-26
863.0,6672.0,328.0,2441.0,2025-09-18
,6432.0,388.0,2999.0,2022-12-06
865.0,6329.0,384.0,393.0,2024-10-17
866.0,4579.0,,2740.0,2025-05-27
867.0,3549.0,339.0,4733.0,
868.0,,,4749.0,2025-09-01
869.0,3443.0,362.0,4884.0,2023-12-10
870.0,4338.0,338.0,4554.0,2022-10-12
871.0,,321.0,3489.0,2023-05-18
872.0,3812.0,321.0,4281.0,2023-09-05
873.0,,373.0,3235.0,2024-03-07
874.0,,388.0,2221.0,2024-09-01
875.0,,361.0,1555.0,2025-03-31
876.0,3064.0,342.0,865.0,2025-10-24
877.0,5110.0,394.0,3415.0,2024-11-13
878.0,,342.0,1791.0,2023-11-21
879.0,4054.0,331.0,3398.0,2024-11-12
,4096.0,,3224.0,2023-06-12
881.0,5241.0,386.0,4507.0,2024-09-26
882.0,6420.0,366.0,868.0,2025-04-14
883.0,5813.0,364.0,460.0,2022-05-12
884.0,,336.0,4192.0,2024-01-12
885.0,5242.0,347.0,383.0,2022-12-22
886.0,4276.0,343.0,,2022-11-06
887.0,3047.0,,693.0,2022-06-26
888.0,4309.0,380.0,2988.0,2023-08-23
889.0,2764.0,373.0,2819.0,2024-10-14
890.0,3875.0,399.0,4288.0,2024-06-21
891.0,,337.0,4299.0,2023-12-14
892.0,2012.0,370.0,3991.0,2024-06-20
893.0,2443.0,382.0,4682.0,
894.0,3045.0,382.0,378.0,2025-12-23
895.0,6356.0,381.0,3913.0,2025-09-10
896.0,5888.0,399.0,2100.0,2024-04-15
897.0,6224.0,,,2022-10-24
898.0,4182.0,376.0,,2022-10-09
899.0,6286.0,,4188.0,2021-08-29
900.0,5434.0,392.0,568.0,2023-03-24
901.0,5831.0,383.0,3810.0,2025-02-01
902.0,2158.0,399.0,3838.0,2025-09-22
903.0,5044.0,350.0,4919.0,2023-07-05
904.0,,332.0,2846.0,
905.0,2075.0,362.0,2355.0,2021-01-14
906.0,4032.0,,4089.0,2024-07-21
907.0,6123.0,335.0,2244.0,2025-03-21
908.0,,,2882.0,2022-08-05
909.0,6863.0,358.0,3006.0,2024-03-02
910.0,5041.0,364.0,4247.0,2023-11-30
,4122.0,330.0,,2025-08-23
912.0,2576.0,370.0,101.0,2023-09-29
913.0,6301.0,309.0,1216.0,
914.0,3036.0,348.0,1685.0,2024-02-20
915.0,3755.0,,1690.0,
916.0,5974.0,321.0,4047.0,2025-06-08
917.0,4590.0,342.0,1901.0,2022-11-01
,5264.0,378.0,,2024-07-08
919.0,2583.0,368.0,3046.0,2024-12-04
920.0,4126.0,,1902.0,2022-06-30
921.0,2551.0,309.0,663.0,2024-03-03
922.0,,373.0,3476.0,2023-04-30
,5681.0,374.0,6.0,
924.0,4057.0,373.0,1467.0,2022-05-13
925.0,6069.0,,,2023-05-25
926.0,5209.0,315.0,2237.0,2024-06-06
,,398.0,2256.0,2022-08-11
928.0,4586.0,333.0,1321.0,2021-05-12
929.0,,335.0,2613.0,2024-02-28
930.0,2598.0,301.0,4862.0,2022-08-16
931.0,6676.0,373.0,236.0,2021-04-16
932.0,5177.0,318.0,2530.0,2023-11-18
933.0,3368.0,,3104.0,2025-03-19
934.0,,328.0,4086.0,2022-11-03
935.0,3465.0,387.0,4226.0,2025-11-16
936.0,,336.0,98.0,2025-03-05
,5369.0,300.0,1802.0,2025-04-21
938.0,,322.0,864.0,2023-01-09
939.0,3908.0,374.0,1131.0,2024-02-26
940.0,3403.0,350.0,4931.0,
,5137.0,329.0,3806.0,2025-12-20
942.0,4881.0,,2225.0,2023-08-28
943.0,,322.0,1217.0,2021-05-18
944.0,5449.0,329.0,,2021-12-15
945.0,6300.0,312.0,4928.0,2023-08-07
946.0,5105.0,,4470.0,2025-06-28
947.0,6906.0,346.0,1002.0,2023-03-21
948.0,5918.0,306.0,,2022-08-20
949.0,,,3643.0,2022-08-11
950.0,4623.0,,,2021-04-02
951.0,3036.0,320.0,4369.0,2021-08-16
952.0,,378.0,-50.0,2025-05-09
953.0,2476.0,304.0,2670.0,2024-06-27
954.0,,371.0,3623.0,2022-08-18
955.0,2058.0,332.0,1931.0,2023-09-26
956.0,,371.0,1604.0,2023-01-06
957.0,,332.0,4137.0,2024-07-01
958.0,4441.0,,184.0,
959.0,2657.0,398.0,40.0,2023-03-11
960.0,5998.0,,1542.0,2021-05-26
961.0,3657.0,382.0,829.0,2023-03-16
962.0,6585.0,398.0,1133.0,
963.0,,356.0,3662.0,2024-07-20
964.0,6017.0,395.0,582.0,
965.0,2444.0,327.0,3546.0,2024-03-17
966.0,3661.0,,2563.0,2022-06-21
967.0,3009.0,365.0,4590.0,2024-07-15
968.0,4800.0,314.0,3394.0,2023-02-08
969.0,6345.0,331.0,3178.0,2021-01-25
970.0,6006.0,317.0,3449.0,
971.0,5693.0,,4559.0,2021-07-06
972.0,5942.0,393.0,,2021-08-12
,,,4122.0,2024-04-11
974.0,6556.0,339.0,231.0,2024-01-29
975.0,3331.0,306.0,1158.0,2021-09-29
976.0,,332.0,4301.0,
977.0,6131.0,316.0,115.0,2025-11-24
,5336.0,336.0,2805.0,2022-12-01
979.0,2723.0,,4709.0,2025-03-31
980.0,5782.0,358.0,3735.0,2024-03-26
981.0,2859.0,,1175.0,2022-06-28
982.0,3502.0,362.0,-54.0,2021-10-23
983.0,4168.0,362.0,3853.0,2021-01-10
,3212.0,318.0,3841.0,2022-12-14
985.0,6160.0,344.0,223.0,2025-05-26
,3930.0,392.0,2452.0,
,6680.0,334.0,1021.0,2024-07-14
988.0,,314.0,4497.0,2023-06-24
989.0,2303.0,330.0,,2021-09-14
990.0,5323.0,326.0,568.0,2021-10-02
991.0,2847.0,365.0,4598.0,2023-08-12
992.0,,,2548.0,2022-11-18
993.0,,381.0,2414.0,2023-12-10
994.0,,,3118.0,2021-05-17
995.0,5893.0,359.0,3400.0,2023-08-20
,3099.0,397.0,1079.0,2022-02-08
997.0,,372.0,3745.0,2025-11-11
998.0,2506.0,,2032.0,2023-12-31
999.0,2381.0,378.0,4485.0,2023-10-30
1000.0,2543.0,300.0,1761.0,2023-08-08
1001.0,2292.0,,425.0,2024-05-23
1002.0,6464.0,375.0,845.0,2022-04-10
1003.0,6707.0,352.0,1032.0,2023-10-07
,,318.0,3406.0,2024-06-22
1005.0,5528.0,372.0,1381.0,
1006.0,5181.0,362.0,4244.0,2021-02-18
,2509.0,369.0,1707.0,2024-10-02
1008.0,2050.0,386.0,1577.0,2023-08-14
1009.0,6520.0,,4848.0,2025-11-22
1010.0,3685.0,397.0,4208.0,2025-01-17
1011.0,6226.0,358.0,-37.0,
1012.0,3623.0,327.0,,2025-04-22
1013.0,4674.0,330.0,1001.0,2025-04-28
1014.0,,331.0,1916.0,2021-02-20
1015.0,,384.0,3083.0,2021-02-22
,3118.0,316.0,349.0,2023-01-03
1017.0,2848.0,326.0,1218.0,
1018.0,4704.0,308.0,4616.0,
1019.0,3676.0,332.0,3248.0,2024-01-16
1020.0,4263.0,388.0,4849.0,2021-12-06
1021.0,4888.0,375.0,,2025-05-26
1022.0,2528.0,315.0,469.0,2023-06-26
1023.0,5638.0,,4288.0,2022-12-27
1024.0,2584.0,310.0,2486.0,2024-03-26
1025.0,4900.0,331.0,1219.0,2025-11-27
1026.0,6605.0,,2240.0,
1027.0,3576.0,,,2025-07-01
1028.0,3359.0,348.0,4669.0,2025-01-10
,6492.0,358.0,2055.0,2024-08-27
1030.0,,362.0,4454.0,2025-07-05
1031.0,2815.0,331.0,2859.0,2021-11-02
1032.0,3464.0,,4981.0,2024-01-14
,4174.0,341.0,,2023-10-21
1034.0,4593.0,364.0,,2025-03-08
,4243.0,373.0,4313.0,2022-05-23
1036.0,6216.0,325.0,4971.0,2021-02-01
1037.0,2132.0,399.0,4078.0,2022-01-08
,6852.0,388.0,3517.0,2023-11-02
1039.0,6822.0,303.0,2742.0,2023-11-06
1040.0,6418.0,391.0,2400.0,2022-05-28
1041.0,3275.0,301.0,1235.0,2022-12-12
1042.0,,310.0,3183.0,2022-09-26
1043.0,,346.0,2441.0,2023-11-15
1044.0,4729.0,372.0,1149.0,
1045.0,2296.0,,385.0,2021-06-19
1046.0,3809.0,311.0,2062.0,2022-02-09
1047.0,,387.0,401.0,
1048.0,5645.0,335.0,1050.0,2024-11-21
,4292.0,332.0,1173.0,2022-06-20
1050.0,4889.0,395.0,2118.0,2022-08-05
1051.0,6797.0,,3429.0,2025-08-11
1052.0,,,776.0,2023-07-31
1053.0,,326.0,,2023-12-24
1054.0,6734.0,388.0,618.0,2022-05-10
1055.0,5966.0,317.0,1252.0,2025-08-02
1056.0,4017.0,,3380.0,2022-08-05
1057.0,5941.0,,2979.0,2021-07-04
1058.0,6241.0,313.0,352.0,2023-06-30
1059.0,3083.0,332.0,4915.0,2024-03-21
1060.0,3487.0,366.0,859.0,2022-05-24
1061.0,2325.0,372.0,562.0,2025-12-25
1062.0,3443.0,,441.0,2023-06-19
1063.0,4913.0,382.0,389.0,2025-08-30
1064.0,2878.0,361.0,4360.0,2025-10-15
1065.0,,380.0,2597.0,2021-06-24
1066.0,6739.0,338.0,4910.0,2025-01-05
1067.0,6682.0,,733.0,2025-01-06
1068.0,2463.0,386.0,4320.0,2025-07-06
1069.0,,,2493.0,
1070.0,,345.0,4691.0,2023-08-18
1071.0,5186.0,352.0,2653.0,2023-09-29
1072.0,2292.0,380.0,3495.0,2021-01-10
,3796.0,314.0,1784.0,
1074.0,2388.0,338.0,3234.0,2022-12-01
1075.0,4269.0,,2356.0,2025-04-22
1076.0,6378.0,329.0,2252.0,2021-07-31
,4268.0,,4276.0,2023-01-08
,5959.0,355.0,,2023-01-04
1079.0,6873.0,396.0,2807.0,
1080.0,2986.0,349.0,4382.0,2023-07-28
1081.0,3469.0,,1973.0,2023-02-18
1082.0,3297.0,,1002.0,2025-11-24
1083.0,3687.0,,3705.0,2022-04-07
,,383.0,3043.0,2024-09-01
1085.0,2933.0,386.0,3931.0,2025-11-17
1086.0,5318.0,393.0,3629.0,2023-12-08
1087.0,6880.0,386.0,1142.0,2022-07-08
1088.0,6613.0,309.0,,2025-07-30
1089.0,6114.0,354.0,,
1090.0,3507.0,,385.0,2023-12-04
1091.0,5759.0,,3530.0,2022-08-09
1092.0,2887.0,,3912.0,2024-07-25
,,,4506.0,2025-02-01
1094.0,2033.0,311.0,2192.0,2025-09-19
1095.0,4569.0,307.0,4544.0,2025-01-30
1096.0,3105.0,398.0,4829.0,2024-09-01
,6563.0,,3644.0,2024-12-04
1098.0,2615.0,,,2025-07-27
1099.0,,361.0,4226.0,2023-11-04
1100.0,4053.0,,4640.0,
1101.0,2414.0,356.0,1829.0,
1102.0,5502.0,,4723.0,2025-08-03
1103.0,2458.0,359.0,,2025-04-02
1104.0,6132.0,380.0,3806.0,2025-09-13
,2270.0,,3936.0,2021-02-16
1106.0,,352.0,121.0,2023-06-29
1107.0,2276.0,313.0,1734.0,2025-12-17
1108.0,6944.0,332.0,4964.0,2025-02-20
1109.0,,327.0,4807.0,2022-10-17
1110.0,5761.0,359.0,1947.0,2021-10-10
1111.0,5003.0,372.0,,2025-12-05
1112.0,5105.0,,3692.0,2021-01-27
1113.0,2068.0,,1528.0,2025-02-12
1114.0,,355.0,1057.0,2021-03-29
1115.0,5145.0,322.0,4833.0,2024-02-23
,,317.0,4171.0,2025-07-28
,2128.0,329.0,3820.0,
1118.0,5101.0,306.0,1211.0,2024-08-30
1119.0,6097.0,337.0,2985.0,2024-01-29
1120.0,,,472.0,2024-02-03
1121.0,4055.0,388.0,,2022-04-30
1122.0,5998.0,,1275.0,2021-03-18
1123.0,6466.0,303.0,2069.0,2025-09-29
,5055.0,,4838.0,2021-01-26
1125.0,5140.0,307.0,611.0,2024-12-07
1126.0,,321.0,3880.0,2025-01-02
1127.0,3576.0,362.0,772.0,2023-03-18
1128.0,6821.0,,4152.0,2024-02-28
1129.0,6497.0,356.0,3015.0,
1130.0,5691.0,303.0,928.0,2022-06-20
1131.0,4457.0,,2428.0,2022-02-15
1132.0,6391.0,,4362.0,2022-03-15
1133.0,3715.0,360.0,4097.0,2022-11-11
1134.0,4076.0,341.0,2195.0,2023-10-07
1135.0,3478.0,376.0,3170.0,2025-05-05
1136.0,6050.0,399.0,712.0,2024-12-21
1137.0,3505.0,356.0,1155.0,2025-08-09
1138.0,2701.0,328.0,300.0,2022-12-11
1139.0,4453.0,,3801.0,2021-07-11
1140.0,6965.0,311.0,3146.0,2024-08-10
1141.0,2618.0,,3638.0,2024-04-13
1142.0,3158.0,,1418.0,2021-09-13
1143.0,6009.0,365.0,1856.0,2024-02-28
1144.0,6599.0,352.0,-48.0,2021-05-10
1145.0,,307.0,1423.0,2022-07-04
1146.0,2210.0,,3883.0,2021-05-16
1147.0,4407.0,390.0,373.0,2024-05-23
1148.0,6176.0,333.0,195.0,2022-03-27
1149.0,3160.0,,2021.0,2021-03-24
1150.0,2136.0,,3025.0,2024-06-15
1151.0,2229.0,356.0,166.0,2023-06-07
1152.0,3457.0,325.0,,
1153.0,,368.0,4810.0,2022-11-22
1154.0,3208.0,391.0,3138.0,2024-07-18
1155.0,3398.0,322.0,,2021-06-17
1156.0,4624.0,,2555.0,2021-12-19
1157.0,2162.0,303.0,1202.0,2024-03-26
1158.0,6690.0,,,2022-11-20
1159.0,2789.0,385.0,299.0,2022-05-12
1160.0,4080.0,397.0,1894.0,2022-07-04
1161.0,3335.0,390.0,3430.0,2025-07-11
1162.0,6534.0,358.0,,2021-09-14
1163.0,2294.0,375.0,4568.0,2024-07-06
1164.0,5188.0,346.0,3910.0,2024-08-08
1165.0,,314.0,4514.0,2022-11-07
1166.0,2462.0,379.0,1842.0,2021-08-09
1167.0,3589.0,325.0,270.0,2025-07-05
1168.0,2511.0,349.0,2176.0,2023-07-30
1169.0,,,1951.0,2022-05-13
1170.0,6998.0,,3324.0,2023-10-06
1171.0,3369.0,303.0,1040.0,2024-10-04
1172.0,5270.0,,4760.0,2024-06-12
1173.0,2406.0,346.0,1443.0,2025-08-07
,5107.0,,470.0,2024-11-15
1175.0,3912.0,,4519.0,
1176.0,6275.0,376.0,4977.0,2022-10-05
,2518.0,305.0,4764.0,2022-01-27
1178.0,4112.0,317.0,1575.0,2023-01-25
1179.0,4338.0,305.0,-80.0,2021-05-24
1180.0,5103.0,341.0,,2023-04-27
1181.0,6851.0,331.0,2613.0,
1182.0,3237.0,383.0,660.0,2025-09-29
,2121.0,393.0,3700.0,2025-02-28
1184.0,2142.0,334.0,1360.0,2024-12-06
1185.0,4791.0,,3838.0,2025-01-26
1186.0,3958.0,333.0,3623.0,2022-02-28
1187.0,4157.0,326.0,1866.0,2021-02-17
1188.0,2691.0,318.0,2190.0,2024-08-19
1189.0,6946.0,358.0,4371.0,2023-04-23
1190.0,,,288.0,2024-04-06
1191.0,5121.0,334.0,70.0,2024-06-10
1192.0,6017.0,,2767.0,2023-04-27
1193.0,,,1128.0,2021-06-05
,4273.0,347.0,977.0,2024-05-19
1195.0,4952.0,346.0,4641.0,2023-03-25
,3528.0,395.0,,2021-10-01
1197.0,6160.0,366.0,,2023-09-12
1198.0,,327.0,2574.0,2024-06-13
1199.0,3370.0,300.0,392.0,2021-11-09
1200.0,,305.0,,2025-08-22
,3601.0,,109.0,2022-06-03
1202.0,,318.0,3809.0,2023-04-07
1203.0,6181.0,,3205.0,2025-10-09
1204.0,4516.0,305.0,4344.0,2023-07-08
1205.0,4717.0,,513.0,2023-08-06
1206.0,4111.0,393.0,2654.0,2025-08-01
1207.0,5026.0,386.0,1195.0,2024-12-10
1208.0,,306.0,1818.0,2024-06-13
1209.0,5531.0,395.0,4970.0,2022-10-13
1210.0,6458.0,335.0,,2021-03-14
1211.0,5387.0,398.0,4577.0,2024-07-20
1212.0,,361.0,4511.0,2023-07-07
1213.0,5981.0,386.0,4377.0,2024-03-18
,4840.0,370.0,2647.0,2022-06-07
1215.0,2945.0,329.0,-64.0,2023-11-25
1216.0,6406.0,393.0,2172.0,2023-01-29
1217.0,5064.0,383.0,170.0,2022-03-16
1218.0,3945.0,345.0,3324.0,2022-11-10
,,337.0,4111.0,2023-05-31
1220.0,,373.0,22.0,2022-08-25
1221.0,2983.0,384.0,1473.0,2022-05-12
1222.0,4151.0,371.0,4383.0,2025-08-20
1223.0,5940.0,348.0,3184.0,2022-07-13
1224.0,4706.0,369.0,400.0,2022-08-28
1225.0,4108.0,370.0,287.0,2022-04-12
1226.0,4151.0,388.0,1903.0,2024-10-28
1227.0,3604.0,395.0,3645.0,2024-06-30
1228.0,3340.0,,4508.0,
1229.0,4626.0,338.0,2378.0,2022-10-30
1230.0,6268.0,354.0,2433.0,2025-10-11
1231.0,2930.0,308.0,1037.0,2022-07-17
1232.0,3636.0,386.0,2625.0,2023-05-25
1233.0,,399.0,338.0,
1234.0,6130.0,330.0,1964.0,2021-08-16
1235.0,,,4572.0,2021-05-11
1236.0,3627.0,346.0,4003.0,2023-03-17
1237.0,,306.0,4520.0,2021-03-09
,2463.0,382.0,,2021-12-28
1239.0,3632.0,383.0,124.0,2021-09-01
1240.0,4576.0,,752.0,2022-12-13
,,362.0,4241.0,2021-04-28
1242.0,5121.0,362.0,713.0,2022-04-12
1243.0,6789.0,328.0,2090.0,2024-09-10
1244.0,6681.0,315.0,4553.0,2022-12-29
1245.0,5198.0,345.0,71.0,2024-05-22
1246.0,4246.0,,3342.0,
,3874.0,358.0,3811.0,
1248.0,5881.0,,82.0,2024-11-28
