shipment_id,order_id,shipment_date,delivery_date,shipping_cost
200534.0,65998.0,,2021-02-26,4157.3
200535.0,87055.0,2021-11-07,2025-03-10,2070.94
200536.0,56343.0,,2022-06-10,
200537.0,57169.0,2023-07-18,2025-10-29,
200538.0,77832.0,2023-09-23,2021-03-30,2634.63
,,2021-02-08,,1509.65
200540.0,,2021-09-03,2021-11-21,1248.39
200541.0,57061.0,2024-10-30,2021-03-05,1438.32
200542.0,76291.0,2024-09-18,2022-05-17,1224.56
200543.0,77205.0,2021-01-10,,3027.42
200544.0,55286.0,2025-08-26,2024-09-24,744.33
200545.0,,,2022-09-01,2235.11
200546.0,,2024-04-20,2025-12-26,2190.71
,85568.0,2023-02-17,2021-10-01,
200548.0,,2025-10-27,2021-08-16,4950.0
200549.0,,2024-02-09,2022-03-18,3455.75
200550.0,69543.0,2025-08-03,,3804.24
200551.0,91040.0,2025-12-17,2024-02-22,4862.61
200552.0,82813.0,,2023-04-02,4789.98
200553.0,79997.0,2025-04-08,2023-09-23,658.57
200554.0,79448.0,2023-01-15,2025-04-29,4134.35
,,2021-05-28,2024-03-07,
200556.0,71502.0,2023-04-21,2024-07-25,2935.2
200557.0,61489.0,2023-04-20,2023-04-27,3138.76
200558.0,,2024-07-07,2022-05-10,134.13
200559.0,99047.0,2021-10-27,2023-03-19,302.9
200560.0,75677.0,2024-05-10,2021-10-24,427.5
200561.0,60478.0,2024-06-19,2025-01-28,4214.99
200562.0,68519.0,,2023-09-04,4044.82
200563.0,,2022-09-15,2024-01-03,4905.88
200564.0,58899.0,2021-05-09,2024-01-05,1585.25
200565.0,63935.0,2024-10-12,2023-10-12,1549.56
,77900.0,2023-08-24,2024-10-11,1940.51
200567.0,,2022-10-13,2025-07-28,2658.28
200568.0,,2024-03-03,2024-01-18,
200569.0,81405.0,2024-09-06,2021-04-29,1690.36
200570.0,67153.0,,2023-01-24,2474.02
200571.0,65620.0,2023-09-09,2022-10-19,1592.71
200572.0,,2025-12-08,2024-07-08,4823.16
200573.0,80732.0,2025-09-22,2022-12-07,1972.02
200574.0,,2024-04-23,2023-01-22,4161.99
200575.0,88940.0,2024-05-25,2021-11-08,4781.53
200576.0,,2021-04-06,,
200577.0,89605.0,2021-08-28,2025-11-06,3507.22
200578.0,,,2023-12-21,2683.5
200579.0,50702.0,2023-08-11,2021-07-04,3107.65
200580.0,65757.0,2022-06-16,2023-03-01,2477.54
200581.0,,2024-09-16,,3542.23
200582.0,82259.0,2021-09-10,2021-03-11,544.51
200583.0,66085.0,2023-12-08,2025-02-23,3611.36
200584.0,50791.0,2023-06-25,2022-06-25,2341.56
200585.0,50584.0,2024-04-08,2022-02-26,1575.64
200586.0,85934.0,2022-07-12,2022-01-06,2833.93
,70425.0,2021-11-07,,2324.36
200588.0,93059.0,2022-07-09,2023-02-14,4228.51
200589.0,58473.0,2024-07-20,2022-11-20,
200590.0,57447.0,2025-09-29,2021-07-25,221.87
,60899.0,2021-03-25,2021-04-01,4749.67
200592.0,77000.0,2023-10-29,2021-09-24,2994.68
200593.0,58289.0,2022-02-10,2021-07-23,
200594.0,80736.0,2021-04-09,2021-12-30,2885.99
200595.0,97752.0,2024-11-04,,4104.07
200596.0,68580.0,2022-12-27,,1123.98
200597.0,69254.0,2023-10-12,2021-05-30,1901.78
200598.0,70785.0,2025-09-05,2025-03-27,4716.49
200599.0,85231.0,2022-11-25,,1575.32
200600.0,66139.0,,2021-11-27,2505.75
200601.0,50609.0,2023-09-30,2021-01-22,2175.6
200602.0,95793.0,2024-01-31,2023-07-06,
200603.0,74923.0,2025-09-23,2025-08-09,3500.55
,55404.0,2022-01-16,,3496.24
200605.0,92188.0,2022-04-19,,2046.61
200606.0,,2021-08-21,2021-01-07,1903.58
200607.0,94544.0,,2024-05-29,48.59
200608.0,,2024-11-07,2022-05-26,
200609.0,99596.0,2023-05-20,2022-01-12,3358.81
200610.0,64109.0,2025-08-24,2023-07-20,4474.83
200611.0,71825.0,2021-04-11,2021-03-08,770.12
200612.0,71719.0,2022-11-22,2022-07-02,1216.93
,,2021-05-27,2025-06-16,3864.47
200614.0,56515.0,2021-06-01,2022-11-14,
200615.0,51335.0,2025-09-02,2025-09-20,
200616.0,66748.0,2023-09-09,2024-10-03,2457.13
200617.0,62717.0,2022-01-26,,2763.04
200618.0,73939.0,2024-09-21,2025-01-15,3011.92
200619.0,57648.0,2023-04-05,2021-07-28,2160.49
200620.0,74272.0,2024-07-14,2022-01-04,4181.01
200621.0,85162.0,2022-12-11,2023-09-18,4430.93
200622.0,93013.0,2023-04-20,2025-06-09,3308.62
,91526.0,2022-02-02,,2563.78
200624.0,76967.0,2022-09-26,2023-02-20,3503.02
200625.0,,2024-12-12,2023-07-02,3213.18
200626.0,55709.0,2022-08-28,2022-05-07,2471.28
200627.0,61083.0,2022-03-16,,4084.8
200628.0,96098.0,2022-08-10,2021-03-22,3742.56
200629.0,86267.0,2023-11-27,2024-08-08,1741.49
200630.0,51012.0,2021-11-26,2023-11-02,3502.68
200631.0,64537.0,,2025-03-20,4252.49
200632.0,,2023-05-01,2025-07-23,4414.61
200633.0,89739.0,2023-02-17,2023-04-26,4549.64
200634.0,96748.0,2025-04-08,,4852.7
200635.0,98442.0,2025-03-02,2023-05-14,471.44
200636.0,53239.0,2022-01-22,2021-04-18,1888.13
200637.0,55531.0,2023-09-30,2022-03-04,3429.82
,50191.0,2025-03-02,2021-01-29,448.4
200639.0,,2025-07-02,2024-06-21,1751.26
200640.0,,2025-03-17,2023-05-22,2541.44
200641.0,79259.0,2024-08-24,2021-12-07,2919.67
200642.0,60967.0,2022-08-31,2023-08-02,1782.53
200643.0,67798.0,2025-01-03,2024-01-01,3134.53
200644.0,67382.0,2025-03-31,2023-01-03,784.47
200645.0,81208.0,2021-04-09,2023-05-12,2872.58
,,2025-04-14,,3815.36
200647.0,99837.0,2021-06-28,2025-02-09,2075.75
200648.0,79664.0,2021-03-09,2021-11-17,3725.46
,70634.0,2022-11-22,2023-05-05,1029.33
200650.0,98555.0,2025-11-15,2023-02-24,4489.07
200651.0,92950.0,2025-05-21,2025-07-04,4800.19
200652.0,,2024-12-30,2024-08-04,4786.09
200653.0,84380.0,2023-10-07,2022-10-16,
200654.0,,,2024-03-29,
200655.0,85883.0,2025-09-15,2022-03-20,2089.08
200656.0,51014.0,2023-02-03,2021-06-01,
200657.0,94180.0,,2022-11-14,2817.11
200658.0,93483.0,2023-03-28,,945.38
200659.0,81530.0,2024-01-04,2025-07-16,305.46
200660.0,99840.0,2021-04-05,,3803.58
,56266.0,2024-05-21,2023-03-29,282.48
,84358.0,2025-07-04,2023-08-01,3642.21
200663.0,92453.0,2024-04-05,,3899.16
200664.0,70840.0,2022-02-07,2022-05-22,165.63
200665.0,62352.0,2021-09-18,,2716.62
200666.0,61716.0,2024-02-23,2022-05-18,4862.46
,61092.0,2024-06-11,,-192.97
200668.0,80387.0,2022-11-13,2021-02-20,1900.96
200669.0,84164.0,2022-09-26,2021-04-08,1499.39
200670.0,55503.0,2024-06-19,2024-12-21,4895.34
,51263.0,2021-05-28,2022-11-04,340.33
200672.0,59043.0,2021-05-16,2021-02-23,108.58
,50593.0,2023-02-26,2025-01-25,4142.49
200674.0,53538.0,2024-01-23,2024-09-11,4361.71
,72913.0,,2023-07-16,3881.44
200676.0,,2022-10-03,2023-02-21,511.15
200677.0,52925.0,2025-05-16,2025-05-31,3993.11
200678.0,54433.0,2025-04-14,2025-04-17,4728.5
200679.0,75008.0,2021-08-06,2021-10-09,3814.34
200680.0,90294.0,2024-01-29,2025-10-23,642.39
200681.0,92435.0,,2023-11-17,
200682.0,,2024-07-26,2023-05-05,1474.64
,63084.0,,2021-09-02,1712.56
200684.0,84382.0,2021-12-11,2025-02-18,2006.87
200685.0,72503.0,2024-03-30,2025-12-12,-3.81
200686.0,57529.0,2025-06-11,2022-07-25,2084.44
200687.0,,2025-05-29,,1939.24
200688.0,,,2024-08-04,3493.39
200689.0,58556.0,2024-06-14,2023-08-03,1775.63
200690.0,67852.0,2025-04-21,2025-02-16,4404.63
200691.0,64398.0,2021-08-01,2021-05-25,
200692.0,89338.0,2021-01-19,,4037.18
200693.0,62009.0,2021-04-26,2021-03-05,2689.78
200694.0,70775.0,2024-12-09,2021-10-21,2347.29
200695.0,62865.0,2022-01-09,2021-01-14,-25.19
200696.0,94622.0,2023-12-18,2022-09-16,2222.22
200697.0,96822.0,2022-07-05,2021-05-24,2318.83
200698.0,71543.0,,2024-01-04,391.51
200699.0,53575.0,2024-05-28,2024-06-30,3585.56
200700.0,67924.0,2024-09-18,2024-04-27,391.55
200701.0,98276.0,2022-03-06,2021-04-18,1469.02
200702.0,,2022-12-02,,4978.71
200703.0,97902.0,2023-05-05,,3016.08
200704.0,76769.0,2025-02-17,2025-02-17,
,92771.0,2025-03-27,2021-10-28,2021.12
200706.0,,2024-06-16,2021-01-08,2958.48
200707.0,,,2025-06-03,358.09
200708.0,86512.0,2023-08-28,2023-04-16,
200709.0,99362.0,2021-05-11,2025-04-16,850.07
,60786.0,2024-02-17,2023-12-08,2023.5
200711.0,,2021-08-24,,669.37
200712.0,58259.0,2025-12-05,2022-08-27,4934.45
200713.0,68757.0,2025-09-21,2025-09-13,3630.67
200714.0,85392.0,2025-04-13,2021-02-08,4223.4
200715.0,94044.0,2023-03-24,2023-12-08,4726.33
200716.0,72619.0,2023-03-01,2024-02-11,4167.74
200717.0,,,2023-07-09,273.82
200718.0,78206.0,2022-11-17,2023-12-25,
200719.0,90196.0,2023-11-24,2025-09-04,3013.48
200720.0,69729.0,2023-02-16,2024-07-24,1519.04
,72310.0,2023-06-13,2021-08-02,4445.21
200722.0,,2022-04-08,2021-12-19,1345.63
200723.0,,2023-11-23,2023-08-23,956.49
,62659.0,2025-11-20,2025-09-10,2335.04
200725.0,,2024-10-19,2022-04-29,
,96422.0,2021-05-30,,468.02
200727.0,91138.0,,2021-01-29,1822.89
200728.0,,2023-10-27,2021-05-21,1015.77
200729.0,93412.0,2023-02-14,2025-04-14,-151.37
200730.0,58514.0,2024-03-22,2024-07-27,2180.22
200731.0,58460.0,2021-11-01,2022-10-17,2056.67
200732.0,94993.0,2021-12-29,2025-07-15,1063.86
200733.0,74754.0,2022-10-13,2024-01-01,4220.19
200734.0,55256.0,2022-06-20,2022-04-08,
200735.0,,2025-02-04,2023-09-07,4174.48
200736.0,81011.0,2021-04-17,2025-12-04,1500.66
200737.0,92134.0,,2025-11-09,3537.28
,,2025-03-09,2024-01-02,363.94
200739.0,,2022-04-14,2024-07-21,3351.23
,66166.0,,2021-02-25,4202.03
200741.0,96409.0,2024-01-04,2022-11-29,1239.32
,,2025-08-27,2025-08-16,1524.57
200743.0,,2024-11-25,2023-07-26,3721.87
200744.0,50569.0,2025-03-30,2025-06-08,2429.93
,52937.0,2021-08-23,2025-08-18,3086.94
200746.0,,2024-07-19,2021-04-17,3721.61
200747.0,71235.0,2022-06-15,2024-08-09,2923.96
200748.0,50747.0,2025-05-13,2025-08-08,
200749.0,58096.0,,2021-12-14,338.46
200750.0,67902.0,2022-03-08,2022-08-17,153.01
200751.0,,2024-04-24,2022-09-02,4217.29
200752.0,,2025-10-07,2023-05-17,1331.56
200753.0,97773.0,2021-09-07,2024-11-19,515.29
200754.0,85883.0,2024-01-13,2021-07-23,2181.35
200755.0,79754.0,2025-02-21,,167.35
200756.0,60309.0,2022-04-22,2023-08-26,3346.33
200757.0,70836.0,2024-02-23,2021-06-30,
200758.0,96556.0,2024-04-19,2024-11-28,4388.74
,63176.0,2023-03-01,2023-01-27,
200760.0,78434.0,2023-10-04,2023-04-28,1076.2
200761.0,83544.0,2023-04-06,2021-04-30,2127.32
200762.0,62695.0,2023-05-29,2024-07-01,3340.2
200763.0,74233.0,,2025-03-28,4218.29
200764.0,79653.0,2022-04-09,2021-06-16,2177.12
200765.0,95843.0,2024-10-13,2022-03-20,337.01
,78748.0,2025-06-04,2022-03-12,2023.29
200767.0,51728.0,2023-01-30,2022-02-07,1573.16
200768.0,,2024-02-19,2021-04-22,2435.15
200769.0,88665.0,2023-02-13,2021-05-21,4480.39
200770.0,71152.0,2025-06-27,2021-09-07,1607.06
200771.0,,2025-04-03,2022-04-01,3805.33
200772.0,,,2024-07-25,394.23
200773.0,74553.0,2025-11-18,2021-01-06,3805.92
200774.0,65139.0,2021-07-22,2021-03-07,54.62
200775.0,65490.0,2024-09-24,,948.1
200776.0,90550.0,2024-09-07,2024-11-23,-142.14
200777.0,63667.0,2021-06-21,,1149.63
200778.0,89043.0,2021-10-29,2025-12-09,-173.78
200779.0,59507.0,2023-07-23,,4047.9
200780.0,70535.0,,2022-10-12,1795.66
,53808.0,2025-01-14,2022-06-10,1497.12
200782.0,72445.0,2024-02-28,2024-02-27,1720.1
200783.0,55756.0,2024-09-07,2025-07-06,1440.13
200784.0,65755.0,2023-09-15,2023-04-18,1316.38
200785.0,74559.0,2021-03-27,2024-05-06,1608.82
200786.0,80443.0,2023-06-16,,185.6
200787.0,52728.0,2025-02-18,2023-12-29,1882.55
200788.0,86308.0,2025-07-05,,3526.73
200789.0,,2024-10-06,2024-07-05,1646.02
200790.0,99428.0,,,4810.98
200791.0,,2021-12-23,2024-01-20,3684.12
200792.0,77671.0,2025-09-17,2023-08-25,3324.64
200793.0,89506.0,2025-07-03,2023-05-31,799.71
200794.0,86677.0,2023-08-04,2021-03-12,2321.19
200795.0,77080.0,2025-05-17,2022-05-21,2045.87
200796.0,,2024-10-12,2025-09-20,483.63
200797.0,75189.0,2022-05-17,2021-06-06,2500.51
200798.0,,2024-01-21,2021-10-24,-179.26
200799.0,,2023-08-25,2025-12-26,1384.94
200800.0,70199.0,2022-01-03,,
200801.0,,2024-02-23,2021-02-08,4186.68
,63497.0,2025-03-01,2022-04-29,2000.18
200803.0,63037.0,2024-12-26,2022-06-02,4309.73
200804.0,82201.0,2025-09-25,,883.07
,65480.0,2024-03-31,2024-04-18,930.54
,64170.0,2025-07-24,2024-10-13,3430.52
200807.0,,2025-03-09,2021-03-05,72.45
200808.0,60612.0,,2023-07-12,1544.4
200809.0,,2021-02-06,,4997.48
200810.0,71674.0,2025-10-12,2021-07-07,
200811.0,89957.0,2021-06-18,2023-10-29,2558.14
200812.0,85411.0,2023-01-08,2022-04-26,4865.56
200813.0,91699.0,2022-05-15,2024-05-08,3739.13
,,2025-11-12,2025-09-17,
200815.0,,2024-12-30,2021-08-16,3401.46
200816.0,87211.0,2024-01-23,2021-05-15,3917.15
200817.0,,,2021-08-07,4170.02
200818.0,,2022-12-12,2023-06-28,2186.04
200819.0,97086.0,,2024-01-15,4362.66
200820.0,55869.0,2023-05-21,,4547.04
200821.0,79146.0,2022-10-15,2023-11-20,2343.02
200822.0,63500.0,2021-02-28,2024-02-01,2996.62
200823.0,,2024-09-06,2024-07-17,4717.01
,89606.0,2025-08-14,2023-08-06,3051.19
,55716.0,2023-12-25,2022-10-15,2432.47
200826.0,50686.0,2023-11-17,2024-07-18,4375.9
200827.0,78475.0,2021-01-20,2021-10-26,3114.32
200828.0,62249.0,2021-04-19,2025-01-15,4117.06
200829.0,75500.0,2025-08-30,2024-06-18,408.71
200830.0,90694.0,2022-08-17,2025-12-17,1534.04
200831.0,91168.0,2023-03-15,2022-01-13,1551.83
200832.0,80439.0,2021-08-22,,3615.25
200833.0,,,2021-02-03,3784.81
200834.0,76293.0,2025-02-11,2024-10-05,1713.27
200835.0,94778.0,2024-07-18,2025-08-17,1767.57
200836.0,59385.0,2021-02-16,2022-12-15,2697.14
200837.0,83987.0,2023-01-11,2022-02-25,3040.01
200838.0,,2025-02-03,2022-10-21,2942.1
200839.0,70775.0,,2025-09-13,1791.73
200840.0,81769.0,2022-03-30,2025-05-05,1371.36
200841.0,94793.0,2022-09-15,2024-12-28,2404.29
200842.0,,2023-10-31,2021-04-19,407.75
200843.0,,2023-10-09,2025-09-05,3174.72
200844.0,,2024-04-28,2022-05-15,1171.84
200845.0,,2023-03-09,2024-06-02,118.2
200846.0,95268.0,2022-08-02,2025-11-17,3578.96
200847.0,74273.0,2021-05-10,2025-04-15,
200848.0,89097.0,2021-05-11,2022-03-22,1926.49
200849.0,56557.0,2025-01-15,2024-01-19,606.88
200850.0,,2025-08-31,2024-08-13,1451.64
200851.0,64815.0,,2025-06-19,2876.81
200852.0,,2024-02-13,2025-04-18,212.85
200853.0,95524.0,,2022-11-30,1303.01
,54986.0,2025-10-06,2022-12-28,4346.53
200855.0,54205.0,2022-02-11,2023-09-02,4578.87
200856.0,80187.0,2025-02-24,,2386.92
200857.0,72678.0,2025-11-13,2022-01-02,137.78
,62227.0,2023-12-05,2025-02-15,1967.02
200859.0,69562.0,,2025-08-27,3898.71
200860.0,,2022-07-08,2021-01-27,1379.27
200861.0,83186.0,2025-04-19,2024-08-16,1323.75
200862.0,61540.0,2024-08-24,2022-11-26,3376.34
200863.0,85476.0,2023-02-26,2022-12-27,3378.32
200864.0,71942.0,2021-06-27,2025-12-12,204.44
200865.0,70137.0,2021-02-16,2024-05-22,2299.46
,89596.0,2024-09-27,2025-08-04,4287.32
200867.0,56466.0,2022-07-04,2024-12-30,2840.12
200868.0,,2022-07-07,2021-08-08,3697.74
200869.0,69924.0,2023-05-03,,503.8
200870.0,,2022-10-14,2022-07-28,3798.46
200871.0,78212.0,,2025-03-13,1586.32
,,2022-05-24,2022-04-10,680.8
200873.0,73012.0,2022-03-02,2023-04-13,2144.61
200874.0,81417.0,,2023-08-09,1728.85
200875.0,97723.0,2022-04-14,2021-03-03,3922.57
200876.0,88486.0,2025-02-14,2021-12-29,2607.08
200877.0,63740.0,2025-03-12,2023-11-24,1659.59
200878.0,,2022-06-12,2021-03-15,132.82
200879.0,94830.0,2024-12-02,2025-02-05,2607.19
200880.0,,2023-03-14,2024-08-22,3024.18
200881.0,68352.0,2021-03-04,2024-10-15,3769.0
,60528.0,2025-10-29,2021-01-28,1339.11
200883.0,52774.0,2024-12-24,2023-02-08,33.12
200884.0,85606.0,,2024-06-07,3558.45
200885.0,,2023-07-08,2025-02-24,267.18
200886.0,66110.0,2021-10-19,2022-12-21,652.8
200887.0,,,2025-12-19,988.33
200888.0,67294.0,2021-09-09,2024-05-16,3133.13
200889.0,89228.0,2022-07-18,2022-03-21,-110.92
200890.0,74360.0,2021-02-02,2025-05-19,1897.49
200891.0,69419.0,2023-09-26,2025-05-14,3971.98
200892.0,65501.0,2021-02-13,2024-08-18,479.32
200893.0,66586.0,2025-10-16,2025-04-04,4280.32
200894.0,77781.0,2024-10-25,2021-12-10,
200895.0,75882.0,2024-10-17,2023-07-30,2357.88
200896.0,64718.0,2024-07-13,2024-07-15,790.18
200897.0,97703.0,2025-11-09,2022-08-15,
200898.0,85214.0,2023-08-05,2022-05-08,737.91
200899.0,73235.0,2025-01-28,2023-12-02,3041.14
200900.0,,2021-02-07,2023-12-09,1157.37
200901.0,88198.0,2024-01-13,2021-11-28,-122.14
200902.0,53183.0,2024-05-22,2025-01-01,545.32
200903.0,87824.0,2024-02-11,2023-11-22,2283.19
200904.0,51185.0,2022-05-04,2022-04-24,4042.33
,,2021-07-03,2024-05-28,
200906.0,91430.0,2021-04-21,2023-06-13,4809.28
200907.0,56377.0,2024-04-18,2021-03-10,1353.82
200908.0,81792.0,,,1879.97
200909.0,94866.0,,2023-07-15,1289.69
,,2025-06-03,2023-10-21,4703.5
200911.0,92752.0,2022-06-30,,4021.29
200912.0,79328.0,2023-09-03,2025-12-22,2127.58
200913.0,83819.0,2021-07-08,2023-02-28,3751.15
200914.0,68089.0,2021-08-22,2022-05-07,2376.07
200915.0,55336.0,2022-02-04,2021-06-23,2062.65
200916.0,95419.0,2022-01-16,2024-05-24,
200917.0,98369.0,2022-08-26,,2174.43
200918.0,93029.0,2021-07-17,2024-09-19,2180.67
200919.0,,2024-12-12,2022-11-23,1311.61
,60855.0,2023-10-12,2021-11-22,3715.6
200921.0,,2024-01-23,2021-07-06,3164.68
200922.0,59913.0,2022-03-03,2022-10-23,
200923.0,,2025-01-05,2023-01-16,916.59
,92692.0,2021-02-23,2022-10-22,3915.88
200925.0,61119.0,2021-12-03,,899.21
200926.0,86644.0,2025-02-01,2023-08-26,410.61
200927.0,77759.0,2021-04-09,2021-08-24,
200928.0,91435.0,2023-07-01,2021-03-12,3473.92
200929.0,67374.0,2023-01-19,2021-07-16,2161.67
,79544.0,2025-11-30,2023-12-09,415.12
200931.0,89927.0,2022-01-10,2023-09-06,2867.31
,96709.0,2024-11-14,2023-06-04,620.33
200933.0,91613.0,2024-02-26,,4143.33
200934.0,69638.0,2021-01-22,2022-06-23,2472.4
200935.0,53615.0,2024-06-10,2021-08-18,-0.99
200936.0,87424.0,,2022-09-17,4563.95
200937.0,74244.0,2021-01-13,2022-09-21,352.21
200938.0,68423.0,,,302.65
200939.0,72183.0,2024-11-06,2023-07-08,2676.35
200940.0,85920.0,2023-12-11,2021-08-18,4906.16
200941.0,50276.0,2022-02-18,2025-05-18,1860.45
,74573.0,2024-09-02,2024-07-20,2418.1
200943.0,70445.0,2024-01-14,2025-02-12,2358.01
200944.0,,2021-06-06,,1007.67
200945.0,,2024-07-01,2024-02-10,3295.81
,83392.0,2024-10-29,2022-04-30,
200947.0,63551.0,2023-02-10,2021-01-12,3091.89
200948.0,88816.0,2025-04-26,2022-01-11,3181.04
,63154.0,2022-09-22,2021-09-19,4639.54
200950.0,96812.0,2022-04-14,2022-10-13,3504.25
,88271.0,2021-05-10,2021-04-29,3715.7
,96512.0,2022-02-25,2025-08-21,149.17
200953.0,98603.0,2021-09-13,2023-03-02,
200954.0,87804.0,2022-01-31,2021-12-06,4251.06
,50347.0,2023-01-23,2023-09-12,3005.92
200956.0,,2024-03-07,2024-11-27,4536.95
200957.0,79855.0,2024-04-05,2022-10-22,2429.67
200958.0,91262.0,2022-08-27,2022-09-22,375.45
200959.0,84429.0,2023-03-23,,2338.94
200960.0,70786.0,2021-05-11,2021-04-26,344.71
200961.0,87816.0,2023-06-22,2021-12-13,1009.06
200962.0,95658.0,2025-07-10,2022-12-14,1563.06
,64314.0,,2022-10-22,2264.06
200964.0,71161.0,2021-07-08,2021-11-23,4104.25
200965.0,67781.0,,2021-08-07,2736.81
200966.0,71485.0,2021-03-03,2023-06-10,57.6
200967.0,52375.0,2021-01-09,2021-04-22,3102.25
200968.0,,2024-01-22,2024-02-09,204.82
,88174.0,2021-07-05,2023-01-20,4328.75
200970.0,81495.0,2022-04-26,,1558.61
200971.0,,2024-12-01,2023-12-14,-19.27
200972.0,85002.0,2025-05-25,2021-03-22,4835.05
200973.0,87290.0,2023-02-11,2021-12-13,2739.67
200974.0,84168.0,,2025-08-26,558.21
200975.0,72093.0,2023-12-30,2022-12-05,361.1
,65724.0,,2022-02-02,3311.8
200977.0,74100.0,2024-06-05,2021-02-19,3418.99
200978.0,,2025-03-21,2021-08-18,
200979.0,87182.0,2022-08-27,2023-06-16,980.86
200980.0,94593.0,,2022-03-09,699.82
200981.0,98291.0,2024-01-04,2022-06-05,1443.0
200982.0,75116.0,2022-01-25,2023-06-26,1317.47
,64307.0,2024-12-06,2025-02-13,2771.16
200984.0,61973.0,2023-08-13,2023-07-26,357.91
200985.0,86469.0,2023-11-04,2021-01-10,580.16
200986.0,79064.0,,2022-02-28,2593.67
200987.0,56741.0,2023-08-14,2024-08-16,4991.78
200988.0,88858.0,2023-08-01,2022-11-28,3714.74
200989.0,83043.0,2021-03-30,2021-06-15,4449.69
,80354.0,2024-03-19,2025-03-31,54.92
200991.0,62190.0,2024-04-03,2023-04-11,771.28
200992.0,70193.0,2023-09-11,2025-11-18,1092.05
200993.0,,2024-03-29,2023-01-06,3956.62
200994.0,62420.0,2023-03-19,,193.53
200995.0,97642.0,2021-10-31,,1175.69
200996.0,,2025-01-11,2025-12-16,-72.1
200997.0,89583.0,2021-02-07,2021-09-10,3883.74
,85276.0,2024-07-26,2024-11-29,307.33
200999.0,53603.0,2022-09-28,2021-07-28,254.15
201000.0,,2021-10-06,2025-11-13,2573.46
201001.0,,2024-06-21,2024-04-02,3399.09
,70453.0,,2023-07-25,-44.04
201003.0,90173.0,2021-04-01,2021-07-10,987.03
201004.0,84703.0,2025-10-07,,
201005.0,95326.0,2024-01-05,2022-06-15,3355.18
201006.0,75430.0,2022-09-09,2022-04-21,3920.88
201007.0,61714.0,2023-04-25,,2066.24
201008.0,86901.0,2025-02-11,2023-05-30,2295.19
,92293.0,2024-05-19,2022-06-06,997.07
201010.0,93911.0,2021-10-13,2021-10-16,1248.55
201011.0,82823.0,2023-08-19,2023-08-07,519.55
201012.0,94172.0,2021-02-15,2021-11-06,4692.5
201013.0,90468.0,2021-03-31,2025-08-31,4712.87
201014.0,82150.0,2023-09-03,,3767.52
201015.0,69477.0,2023-02-10,,4476.05
201016.0,72443.0,2025-07-25,2025-04-14,361.98
201017.0,62615.0,2023-06-26,2022-06-11,1359.26
201018.0,82072.0,,2022-08-06,1885.14
201019.0,54408.0,2022-09-09,2024-05-23,
201020.0,86648.0,2021-04-02,2022-06-01,1347.16
201021.0,81404.0,,2024-08-03,4605.12
201022.0,,2021-04-11,,-198.0
201023.0,63062.0,,2023-11-10,79.26
201024.0,,2025-03-05,2024-10-25,4400.56
201025.0,62468.0,,2023-01-16,2417.9
201026.0,,2022-07-03,2025-03-27,2456.8
201027.0,66038.0,2023-09-16,2025-07-21,
201028.0,66709.0,,2025-06-23,
201029.0,57872.0,2022-10-12,2025-02-12,1721.5
201030.0,,2022-05-03,2025-10-23,2712.66
,84884.0,2021-10-09,2023-01-16,
201032.0,57753.0,2022-06-14,2021-04-15,2133.19
201033.0,85649.0,2025-01-02,2021-09-14,358.51
201034.0,62659.0,2022-06-02,2024-07-26,4465.24
,91934.0,,2021-12-16,3908.14
,55301.0,2022-05-22,2021-02-01,1144.04
201037.0,,2021-01-11,2025-03-27,474.79
201038.0,95979.0,2025-10-05,2022-05-22,1046.82
,89100.0,2021-07-30,,
201040.0,63893.0,2023-11-26,2025-09-12,894.28
201041.0,99685.0,2025-05-19,2023-03-25,1892.48
201042.0,95132.0,2023-11-03,,408.05
,70222.0,2022-11-13,2021-02-14,2161.64
201044.0,77603.0,,2022-12-07,2974.01
201045.0,81780.0,2022-07-02,2021-01-20,
201046.0,97822.0,2021-10-21,2021-12-16,
201047.0,79320.0,2024-07-17,2025-02-21,4331.84
201048.0,67429.0,2021-01-05,2022-07-27,988.49
201049.0,67625.0,2024-05-14,2025-12-16,486.18
201050.0,73935.0,2025-04-06,2023-12-03,2819.18
201051.0,60620.0,2024-12-13,2021-08-24,1569.26
201052.0,94302.0,2023-12-06,,2521.59
201053.0,56599.0,2025-07-15,2022-01-05,3312.92
